STRUCTURE_NUMBER_008,MIN_VERT_CLR_010,APPR_WIDTH_MT_032,STRUCTURE_FLARED_035,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,HORR_CLR_MT_047,DECK_AREA,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,MIN_NAV_CLR_MT_116,DEGREES_SKEW_034
000000000004862,99.99,18.9,0,0.0,0.0,0.9,0.0,18.8,21.6,99.99,N,0.0,N,0.0,0.0,18.8,408.24,8.5,18.9,0.0,0
000000000004865,99.99,20.1,0,0.0,0.0,0.0,0.0,19.5,20.9,99.99,N,0.0,N,0.0,0.0,9.8,420.09,9.8,20.1,0.0,15
000000000004870,99.99,21.9,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,14.6,140.16,6.4,6.4,0.0,41
000000000004871,99.99,16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,15.2,125.4,7.6,7.6,0.0,30
000000000004872,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,13.9,99.99,H,4.45,H,99.9,99.9,11.6,250.2,17.7,18.0,0.0,44
000000000004873,0.0,21.3,0,0.0,0.0,0.5,0.5,19.5,22.0,99.99,R,6.77,R,0.0,0.0,9.8,1863.4,25.0,84.7,0.0,45
000000000004874,99.99,24.1,0,0.0,0.0,0.0,0.0,24.1,26.5,99.99,H,4.27,H,99.9,0.0,12.0,429.3,15.5,16.2,0.0,48
000000000004875,99.99,26.8,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,25.6,179.56,6.7,6.7,0.0,0
000000000004876,99.99,9.8,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,91.8,7.6,8.5,0.0,0
000000000004877,99.99,9.8,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,421.2,18.9,39.0,0.0,30
000000000004878,99.99,10.1,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,82.08,7.3,7.6,0.0,0
000000000004883,99.99,7.3,0,0.0,0.0,0.0,0.0,10.0,11.7,99.99,N,0.0,N,0.0,0.0,10.0,95.94,7.6,8.2,0.0,30
000000000004884,99.99,6.4,0,0.0,0.0,0.0,0.0,10.1,11.7,99.99,N,0.0,N,0.0,0.0,10.1,170.82,14.3,14.6,0.0,30
000000000004890,99.99,10.4,0,0.0,0.0,1.5,0.9,10.4,13.6,99.99,N,0.0,N,0.0,0.0,10.4,202.64,14.6,14.9,0.0,15
000000000004892,99.99,6.7,0,0.0,0.0,0.0,0.0,6.7,7.8,99.99,N,0.0,N,0.0,0.0,6.7,163.8,20.7,21.0,0.0,30
000000000004893,99.99,6.7,0,0.0,0.0,0.0,0.0,6.7,7.3,99.99,N,0.0,N,0.0,0.0,6.7,120.45,15.5,16.5,0.0,15
000000000004896,99.99,6.7,0,0.0,0.0,0.0,0.0,7.1,7.6,99.99,N,0.0,N,0.0,0.0,7.1,64.6,7.6,8.5,0.0,45
000000000004898,99.99,7.9,0,0.0,0.0,0.0,0.0,7.1,7.6,99.99,N,0.0,N,0.0,0.0,7.1,90.44,10.7,11.9,0.0,45
000000000004899,99.99,7.6,0,0.0,0.0,0.0,0.0,7.1,7.6,99.99,N,0.0,N,0.0,0.0,7.0,88.16,10.7,11.6,0.0,45
000000000004902,99.99,6.1,0,0.0,0.0,0.0,0.0,7.4,7.9,99.99,N,0.0,N,0.0,0.0,7.4,481.9,19.8,61.0,0.0,30
000000000004903,99.99,6.1,0,0.0,0.0,0.0,0.0,7.0,7.9,99.99,N,0.0,N,0.0,0.0,7.0,55.3,6.4,7.0,0.0,0
000000000004904,99.99,11.3,0,0.0,0.0,0.2,0.2,11.6,12.5,99.99,H,5.07,H,99.9,99.9,11.6,636.25,14.0,50.9,0.0,5
000000000004905,99.99,8.5,0,0.0,0.0,0.0,0.0,10.2,11.1,99.99,N,0.0,N,0.0,0.0,10.2,97.68,8.5,8.8,0.0,15
000000000004906,99.99,8.5,0,0.0,0.0,0.0,0.0,9.8,11.1,99.99,N,0.0,N,0.0,0.0,9.8,108.78,8.8,9.8,0.0,45
000000000004907,99.99,12.2,0,0.0,0.0,0.0,0.0,14.0,15.1,99.99,H,5.15,H,0.0,0.0,14.0,147.98,9.4,9.8,0.0,20
000000000004908,99.99,12.2,0,0.0,0.0,0.0,0.0,12.7,13.8,99.99,N,0.0,N,0.0,0.0,12.7,164.22,11.6,11.9,0.0,30
000000000004914,99.99,7.0,0,0.0,0.0,0.0,0.0,7.0,7.6,99.99,N,0.0,N,0.0,0.0,7.0,71.44,8.8,9.4,0.0,0
000000000004916,99.99,7.0,0,0.0,0.0,0.0,0.0,6.8,7.6,99.99,N,0.0,N,0.0,0.0,6.8,139.08,17.4,18.3,0.0,30
000000000004917,99.99,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,9.2,55.51,6.1,6.1,0.0,0
000000000004918,99.99,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,8.8,58.24,6.4,6.4,0.0,0
000000000004920,99.99,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,9.0,58.24,6.4,6.4,0.0,15
000000000004927,99.99,11.3,0,0.0,0.0,0.0,0.0,11.6,12.5,99.99,N,0.0,N,0.0,0.0,11.6,278.75,21.6,22.3,0.0,30
000000000004928,99.99,10.7,0,0.0,0.0,0.0,0.0,11.6,12.5,99.99,N,0.0,N,0.0,0.0,11.6,133.75,10.4,10.7,0.0,45
000000000004932,99.99,11.0,0,0.0,0.0,0.5,0.5,11.3,12.3,99.99,N,0.0,N,0.0,0.0,11.3,108.24,8.2,8.8,0.0,0
000000000004936,99.99,7.0,0,0.0,0.0,0.0,0.0,7.2,7.6,99.99,N,0.0,N,0.0,0.0,7.1,81.32,10.1,10.7,0.0,0
000000000004937,99.99,7.0,0,0.0,0.0,0.0,0.0,7.1,7.6,99.99,N,0.0,N,0.0,0.0,7.1,106.4,7.0,14.0,0.0,15
000000000004941,99.99,7.0,0,0.0,0.0,0.0,0.0,7.3,7.9,99.99,N,0.0,N,0.0,0.0,7.3,103.49,12.5,13.1,0.0,30
000000000004942,99.99,9.8,0,0.0,0.0,0.5,0.5,8.5,10.2,99.99,N,0.0,N,0.0,0.0,8.5,413.1,19.5,40.5,0.0,20
000000000004944,99.99,7.3,0,0.0,0.0,0.0,0.0,6.0,7.4,99.99,N,0.0,N,0.0,0.0,6.0,908.72,35.1,122.8,0.0,0
000000000004948,99.99,10.4,0,0.0,0.0,2.4,1.5,10.4,14.2,99.99,N,0.0,N,0.0,0.0,10.3,220.1,7.6,15.5,0.0,50
000000000004949,99.99,12.2,0,0.0,0.0,0.0,0.0,13.4,14.6,99.99,N,0.0,N,0.0,0.0,13.4,119.72,7.9,8.2,0.0,45
000000000004954,99.99,6.4,0,0.0,0.0,0.0,0.0,7.3,7.8,99.99,N,0.0,N,0.0,0.0,7.3,304.2,18.6,39.0,0.0,30
000000000004955,99.99,13.4,0,0.0,0.0,0.0,0.0,13.4,14.6,99.99,H,4.42,H,99.9,99.9,13.4,1405.98,34.4,96.3,0.0,29
000000000004962,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,12.6,99.99,N,0.0,N,0.0,0.0,11.6,127.26,9.4,10.1,0.0,45
000000000004965,99.99,9.1,0,0.0,0.0,2.7,2.7,9.1,15.8,99.99,N,0.0,N,0.0,0.0,9.1,221.2,6.1,14.0,0.0,0
000000000004966,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,13.3,99.99,N,0.0,N,0.0,0.0,11.6,130.34,9.1,9.8,0.0,15
000000000004967,99.99,9.1,0,0.0,0.0,0.0,0.0,9.1,10.3,99.99,R,7.1,R,0.0,0.0,9.1,618.0,25.0,60.0,0.0,45
000000000004970,99.99,10.4,0,0.0,0.0,0.0,0.0,12.2,13.4,99.99,N,0.0,N,0.0,0.0,12.2,203.68,7.0,15.2,0.0,15
000000000004971,99.99,6.7,0,0.0,0.0,0.0,0.0,12.2,13.3,99.99,N,0.0,N,0.0,0.0,12.2,142.31,10.4,10.7,0.0,45
000000000004975,99.99,6.4,0,0.0,0.0,0.5,0.5,9.8,11.4,99.99,N,0.0,N,0.0,0.0,9.8,201.78,17.7,17.7,0.0,30
000000000004981,99.99,4.3,0,0.0,0.0,0.0,0.0,4.6,5.5,99.99,N,0.0,N,0.0,0.0,4.6,65.45,4.9,11.9,0.0,30
000000000004982,99.99,9.1,0,0.0,0.0,0.0,0.0,5.1,6.5,99.99,N,0.0,N,0.0,0.0,5.1,130.65,9.8,20.1,0.0,0
000000000004983,99.99,6.1,0,0.0,0.0,0.5,0.5,5.4,6.3,99.99,N,0.0,N,0.0,0.0,5.4,155.61,7.6,24.7,0.0,0
000000000004984,99.99,6.1,0,0.0,0.0,0.0,0.0,6.7,7.4,99.99,N,0.0,N,0.0,0.0,6.7,182.78,23.5,24.7,0.0,0
000000000004986,99.99,4.6,0,0.0,0.0,0.0,0.0,5.3,6.1,99.99,N,0.0,N,0.0,0.0,5.3,74.42,5.8,12.2,0.0,0
000000000004987,99.99,4.9,0,0.0,0.0,0.0,0.0,7.0,7.9,99.99,N,0.0,N,0.0,0.0,7.0,55.3,6.1,7.0,0.0,45
000000000004988,99.99,5.5,0,0.0,0.0,0.0,0.0,5.6,6.7,99.99,N,0.0,N,0.0,0.0,5.6,103.85,15.5,15.5,0.0,30
000000000004991,99.99,25.0,0,0.0,0.0,0.0,0.0,24.4,26.2,99.99,N,0.0,N,0.0,0.0,12.2,1493.4,18.6,57.0,0.0,48
000000000004993,99.99,5.2,0,0.0,0.0,0.0,0.0,7.3,7.9,99.99,N,0.0,N,0.0,0.0,7.3,154.05,18.6,19.5,0.0,0
000000000004995,99.99,9.1,0,0.0,0.0,0.0,0.0,8.8,9.8,99.99,N,0.0,N,0.0,0.0,8.8,253.82,12.5,25.9,0.0,0
000000000004997,99.99,5.5,0,0.0,0.0,0.0,0.0,7.1,7.9,99.99,N,0.0,N,0.0,0.0,7.1,89.27,10.7,11.3,0.0,45
000000000004999,99.99,6.7,0,0.0,0.0,0.0,0.0,11.6,13.3,99.99,N,0.0,N,0.0,0.0,11.6,158.27,11.3,11.9,0.0,15
000000000005002,99.99,5.5,0,0.0,0.0,0.0,0.0,6.9,7.8,99.99,N,0.0,N,0.0,0.0,6.9,81.12,4.3,10.4,0.0,0
000000000005004,99.99,12.2,0,0.0,0.0,0.2,0.2,12.8,14.0,99.99,N,0.0,N,0.0,0.0,12.8,312.2,10.7,22.3,0.0,0
000000000005008,99.99,5.2,0,0.0,0.0,0.0,0.0,6.1,7.1,99.99,N,0.0,N,0.0,0.0,6.1,119.28,7.6,16.8,0.0,0
000000000005010,99.99,5.5,0,0.0,0.0,0.0,0.0,7.1,7.9,99.99,N,0.0,N,0.0,0.0,7.1,69.52,8.2,8.8,0.0,30
000000000005013,99.99,7.3,0,0.0,0.0,0.0,0.0,7.2,7.7,99.99,N,0.0,N,0.0,0.0,7.2,56.21,6.7,7.3,0.0,15
000000000005014,99.99,8.2,0,0.0,0.0,0.5,0.5,8.5,10.2,99.99,N,0.0,N,0.0,0.0,8.5,258.06,25.0,25.3,0.0,30
000000000005020,99.99,6.7,0,0.0,0.0,0.5,0.5,6.7,7.7,99.99,N,0.0,N,0.0,0.0,6.7,89.32,11.0,11.6,0.0,30
000000000005021,99.99,11.0,0,0.0,0.0,3.0,3.0,11.0,18.3,99.99,N,0.0,N,0.0,0.0,11.0,506.91,13.1,27.7,0.0,0
000000000005022,3.56,8.2,0,0.0,0.0,0.1,0.1,4.6,5.0,3.12,N,0.0,N,0.0,0.0,4.6,218.0,41.8,43.6,0.0,0
000000000005024,99.99,6.1,0,0.0,0.0,0.0,0.0,8.5,10.2,99.99,N,0.0,N,0.0,0.0,8.5,233.58,21.9,22.9,0.0,60
000000000005025,99.99,6.1,0,0.0,0.0,0.0,0.0,5.6,6.2,99.99,N,0.0,N,0.0,0.0,5.6,113.46,7.9,18.3,0.0,45
000000000005028,99.99,7.6,0,0.0,0.0,0.0,0.0,13.4,14.6,99.99,N,0.0,N,0.0,0.0,13.4,208.78,13.4,14.3,0.0,0
000000000005030,99.99,5.8,0,0.0,0.0,0.0,0.0,5.5,6.1,99.99,N,0.0,N,0.0,0.0,5.5,83.57,6.1,13.7,0.0,90
000000000005032,99.99,7.3,0,0.0,0.0,0.0,0.0,8.5,10.2,99.99,H,4.4,H,99.9,99.9,8.5,413.1,19.8,40.5,0.0,7
000000000005033,99.99,10.4,0,0.0,0.0,3.5,3.5,10.4,18.3,99.99,R,7.22,R,0.0,0.0,10.4,206.79,10.1,11.3,0.0,5
000000000005035,4.52,13.4,0,0.0,0.0,1.8,1.8,13.6,18.1,4.44,H,4.6,H,2.7,1.7,13.6,8143.19,34.7,449.9,0.0,0
000000000005036,99.99,14.6,0,0.0,0.0,2.9,2.9,14.6,23.1,99.99,R,6.3,R,0.0,0.0,14.6,478.17,20.1,20.7,0.0,20
000000000005039,99.99,11.6,0,0.0,0.0,1.5,1.5,11.6,15.4,99.99,N,0.0,N,0.0,0.0,11.6,126.28,3.7,8.2,0.0,15
000000000005040,99.99,8.5,0,0.0,0.0,1.8,1.8,8.4,12.9,99.99,R,6.63,R,0.0,0.0,8.4,251.55,18.3,19.5,0.0,0
000000000005043,99.99,18.0,0,0.0,0.0,0.0,0.0,17.1,18.3,99.99,N,0.0,N,0.0,0.0,17.1,915.0,19.5,50.0,0.0,41
000000000005045,99.99,17.4,0,0.0,0.0,0.0,0.0,13.4,14.6,99.99,H,4.39,H,99.9,0.0,13.4,751.9,30.2,51.5,0.0,21
000000000005046,99.99,12.2,0,0.0,0.0,2.7,2.7,12.2,18.3,99.99,N,0.0,N,0.0,0.0,12.2,161.04,8.2,8.8,0.0,30
000000000005048,99.99,10.4,0,0.0,0.0,2.4,2.4,7.8,9.1,99.99,R,6.36,R,0.0,0.0,7.8,94.64,9.4,10.4,0.0,0
000000000005049,99.99,10.4,0,0.0,0.0,0.2,0.2,10.4,11.4,99.99,H,5.73,H,99.9,99.9,10.4,712.5,31.1,62.5,0.0,36
000000000005050,99.99,7.3,0,0.0,0.0,0.0,0.0,8.7,9.3,99.99,H,4.4,H,99.9,99.9,8.7,451.05,24.1,48.5,0.0,33
000000000005052,99.99,10.1,0,0.0,0.0,0.0,0.0,7.3,7.8,99.99,R,6.62,R,0.0,0.0,7.3,311.22,19.2,39.9,0.0,99
000000000005053,99.99,11.3,0,0.0,0.0,1.5,1.5,9.1,12.7,99.99,R,6.71,R,0.0,0.0,9.1,514.35,12.2,40.5,0.0,28
000000000005054,99.99,9.1,0,0.0,0.0,1.5,1.5,9.1,13.0,99.99,N,0.0,N,0.0,0.0,9.1,122.2,9.1,9.4,0.0,1
000000000005055,99.99,13.4,0,0.0,0.0,0.0,0.0,13.4,16.3,99.99,N,0.0,N,0.0,0.0,13.4,2285.26,23.2,140.2,0.0,0
000000000005057,99.99,11.6,0,0.0,0.0,0.5,0.5,11.6,13.3,99.99,N,0.0,N,0.0,0.0,11.6,138.32,9.4,10.4,0.0,32
000000000005058,99.99,12.2,0,0.0,0.0,0.0,0.0,12.2,13.3,99.99,H,4.44,H,99.9,99.9,12.2,649.04,20.4,48.8,0.0,45
000000000005059,99.99,15.2,0,0.0,0.0,2.7,2.7,15.2,21.3,99.99,H,11.19,H,99.9,0.0,15.2,3655.08,25.3,171.6,0.0,0
000000000005062,99.99,19.8,1,0.0,0.0,1.5,1.5,20.0,23.6,99.99,N,0.0,N,0.0,0.0,20.0,238.36,9.1,10.1,0.0,45
000000000005069,99.99,7.3,0,0.0,0.0,0.0,0.0,7.0,7.9,99.99,N,0.0,N,0.0,0.0,7.0,82.16,4.6,10.4,0.0,30
000000000005071,99.99,6.1,0,0.0,0.0,0.0,0.0,5.7,6.7,99.99,N,0.0,N,0.0,0.0,6.1,56.95,7.3,8.5,0.0,0
000000000005075,99.99,31.7,0,0.0,0.0,0.0,0.0,30.5,32.3,99.99,R,6.93,H,99.9,0.0,15.2,4499.39,26.5,139.3,0.0,99
000000000005077,99.99,25.0,0,0.0,0.0,0.0,0.0,23.2,25.0,99.99,H,4.54,H,99.9,99.9,11.6,1432.5,32.6,57.3,0.0,28
000000000005079,99.99,33.5,1,0.0,0.0,0.0,0.0,32.9,34.1,99.99,H,4.42,H,99.9,0.0,17.1,1091.2,30.5,32.0,0.0,11
000000000005081,99.99,12.2,0,0.0,0.0,0.0,0.0,12.2,13.4,99.99,H,4.63,H,99.9,99.9,12.2,763.8,31.7,57.0,0.0,9
000000000005083,99.99,12.2,1,0.0,0.0,0.0,0.0,18.3,19.5,99.99,H,5.64,H,99.9,99.9,18.3,1111.5,31.7,57.0,0.0,9
000000000005085,99.99,7.9,0,0.0,0.0,0.0,0.0,7.0,7.6,99.99,N,0.0,N,0.0,0.0,7.0,99.56,12.5,13.1,0.0,45
000000000005086,99.99,6.4,0,0.0,0.0,0.0,0.0,7.0,7.6,99.99,N,0.0,N,0.0,0.0,7.0,57.76,6.7,7.6,0.0,15
000000000005087,99.99,6.7,0,0.0,0.0,0.2,0.2,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,210.24,21.3,21.9,0.0,10
000000000005088,99.99,6.1,0,0.0,0.0,0.0,0.0,7.3,7.8,99.99,N,0.0,N,0.0,0.0,7.3,170.82,21.0,21.9,0.0,0
000000000005089,99.99,5.5,0,0.0,0.0,0.0,0.0,6.2,7.1,99.99,N,0.0,N,0.0,0.0,6.2,173.24,11.0,24.4,0.0,0
000000000005091,99.99,5.5,0,0.0,0.0,0.0,0.0,5.3,6.3,99.99,N,0.0,N,0.0,0.0,5.3,65.52,9.1,10.4,0.0,30
000000000005093,99.99,6.1,0,0.0,0.0,0.0,0.0,8.5,9.3,99.99,N,0.0,N,0.0,0.0,8.5,70.68,7.3,7.6,0.0,15
000000000005095,99.99,11.0,0,0.0,0.0,1.5,1.5,11.0,14.8,99.99,N,0.0,N,0.0,0.0,11.0,239.76,15.5,16.2,0.0,0
000000000005096,99.99,6.7,0,0.0,0.0,0.0,0.0,6.7,7.8,99.99,N,0.0,N,0.0,0.0,6.7,347.1,14.3,44.5,0.0,15
000000000005097,99.99,7.3,0,0.0,0.0,0.0,0.0,9.1,10.8,99.99,N,0.0,N,0.0,0.0,9.1,569.16,23.8,52.7,0.0,45
000000000005099,99.99,6.1,0,0.0,0.0,0.0,0.0,5.9,7.1,99.99,N,0.0,N,0.0,0.0,5.9,99.4,12.8,14.0,0.0,0
000000000005100,99.99,11.0,0,0.0,0.0,0.0,0.0,12.2,13.3,99.99,H,4.48,H,99.9,99.9,12.2,734.16,27.1,55.2,0.0,39
000000000005102,99.99,6.1,0,0.0,0.0,0.0,0.0,6.1,6.7,99.99,N,0.0,N,0.0,0.0,6.1,101.84,15.2,15.2,0.0,0
000000000005104,99.99,14.0,0,0.0,0.0,0.0,0.0,13.4,14.6,99.99,N,0.0,N,0.0,0.0,13.4,147.46,9.1,10.1,0.0,45
000000000005105,99.99,5.8,0,0.0,0.0,0.0,0.0,6.2,6.7,99.99,N,0.0,N,0.0,0.0,6.2,134.67,9.1,20.1,0.0,20
000000000005108,99.99,6.7,0,0.0,0.0,0.0,0.0,5.5,6.1,99.99,N,0.0,N,0.0,0.0,5.5,74.42,12.2,12.2,0.0,0
000000000005110,99.99,5.5,0,0.0,0.0,0.0,0.0,5.8,6.8,99.99,N,0.0,N,0.0,0.0,5.8,59.84,7.6,8.8,0.0,0
000000000005111,99.99,8.5,0,0.0,0.0,0.0,0.0,9.3,10.2,99.99,N,0.0,N,0.0,0.0,9.3,189.72,18.6,18.6,0.0,40
000000000005112,99.99,4.6,0,0.0,0.0,0.0,0.0,4.3,5.2,99.99,N,0.0,N,0.0,0.0,4.3,36.4,6.1,7.0,0.0,0
000000000005113,99.99,7.3,0,0.0,0.0,0.0,0.0,7.3,8.2,99.99,N,0.0,N,0.0,0.0,7.3,892.16,33.5,108.8,0.0,0
000000000005115,99.99,6.7,0,0.0,0.0,0.0,0.0,6.7,7.7,99.99,N,0.0,N,0.0,0.0,6.7,140.91,17.4,18.3,0.0,19
000000000005117,99.99,7.3,0,0.0,0.0,0.0,0.0,9.3,10.2,99.99,N,0.0,N,0.0,0.0,9.3,484.5,23.2,47.5,0.0,0
000000000005120,99.99,10.4,1,0.0,0.0,0.0,0.0,10.4,11.4,99.99,N,0.0,N,0.0,0.0,10.4,79.8,6.4,7.0,0.0,25
000000000005122,99.99,5.5,0,0.0,0.0,0.0,0.0,5.5,6.2,99.99,N,0.0,N,0.0,0.0,5.5,43.4,6.4,7.0,0.0,0
000000000005123,99.99,7.0,0,0.0,0.0,0.0,0.0,6.7,7.2,99.99,N,0.0,N,0.0,0.0,6.7,335.52,14.9,46.6,0.0,0
000000000005128,99.99,9.1,0,0.0,0.0,1.8,1.8,9.2,13.6,99.99,N,0.0,N,0.0,0.0,9.2,123.76,8.8,9.1,0.0,0
000000000005130,99.99,6.1,0,0.0,0.0,0.0,0.0,5.4,5.9,99.99,N,0.0,N,0.0,0.0,5.4,147.5,25.0,25.0,0.0,15
000000000005132,99.99,9.8,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,2020.68,33.2,187.1,0.0,0
000000000005137,99.99,14.6,0,0.0,0.0,4.3,4.3,14.6,24.4,99.99,R,5.54,R,0.0,0.0,14.6,402.6,16.2,16.5,0.0,45
000000000005140,99.99,6.1,0,0.0,0.0,0.0,0.0,5.9,6.7,99.99,N,0.0,N,0.0,0.0,5.9,357.11,12.5,53.3,0.0,0
000000000005141,99.99,13.4,0,0.0,0.0,0.0,0.0,12.8,13.9,99.99,N,0.0,N,0.0,0.0,12.8,1431.7,33.5,103.0,0.0,12
000000000005142,99.99,6.1,0,0.0,0.0,0.0,0.0,7.0,7.9,99.99,N,0.0,N,0.0,0.0,7.0,82.16,9.4,10.4,0.0,15
000000000005143,99.99,10.4,0,0.0,0.0,0.5,0.5,11.0,12.6,99.99,N,0.0,N,0.0,0.0,11.0,204.12,15.5,16.2,0.0,0
000000000005144,99.99,7.0,0,0.0,0.0,0.0,0.0,7.3,7.9,99.99,N,0.0,N,0.0,0.0,7.3,496.12,20.4,62.8,0.0,0
000000000005145,99.99,6.1,0,0.0,0.0,0.0,0.0,6.2,7.0,99.99,N,0.0,N,0.0,0.0,6.2,85.4,11.3,12.2,0.0,30
000000000005146,99.99,6.7,0,0.0,0.0,0.0,0.0,5.5,6.1,99.99,N,0.0,N,0.0,0.0,5.5,51.85,7.9,8.5,0.0,45
000000000005148,99.99,10.1,0,0.0,0.0,1.5,1.5,10.1,13.9,99.99,N,0.0,N,0.0,0.0,10.1,258.54,18.3,18.6,0.0,45
000000000005149,99.99,7.3,0,0.0,0.0,1.5,0.0,8.2,10.4,99.99,N,0.0,N,0.0,0.0,8.2,111.28,10.1,10.7,0.0,30
000000000005156,99.99,6.7,0,0.0,0.0,0.0,0.0,7.2,7.9,99.99,N,0.0,N,0.0,0.0,7.2,101.12,6.1,12.8,0.0,30
000000000005158,99.99,9.8,0,0.0,0.0,0.2,0.2,9.6,10.6,99.99,N,0.0,N,0.0,0.0,9.6,99.64,8.2,9.4,0.0,8
000000000005159,99.99,9.1,0,0.0,0.0,2.8,2.8,9.1,15.4,99.99,R,6.95,R,0.0,0.0,9.1,845.46,26.2,54.9,0.0,0
000000000005164,99.99,7.3,0,0.0,0.0,1.8,1.8,7.3,11.6,99.99,N,0.0,N,0.0,0.0,7.3,179.8,14.6,15.5,0.0,30
000000000005169,99.99,6.7,0,0.0,0.0,0.0,0.0,7.0,7.9,99.99,N,0.0,N,0.0,0.0,7.0,190.39,11.3,24.1,0.0,0
000000000005171,99.99,7.3,0,0.0,0.0,0.0,0.0,8.5,10.2,99.99,H,4.52,H,99.9,99.9,8.5,481.44,23.5,47.2,0.0,33
000000000005172,99.99,30.5,1,0.0,0.0,0.0,0.0,29.0,30.2,99.99,H,4.47,H,99.9,0.0,16.9,1941.86,33.2,64.3,0.0,40
000000000005175,99.99,9.1,0,0.0,0.0,0.2,0.2,9.1,10.2,99.99,R,6.71,R,0.0,0.0,9.1,201.96,19.5,19.8,0.0,45
000000000005178,99.99,6.1,0,0.0,0.0,0.0,0.0,7.2,7.8,99.99,N,0.0,N,0.0,0.0,7.2,54.6,6.4,7.0,0.0,0
000000000005179,99.99,13.4,0,0.0,0.0,0.0,0.0,13.4,14.5,99.99,N,0.0,N,0.0,0.0,13.4,1396.35,32.3,96.3,0.0,21
000000000005180,99.99,5.5,0,0.0,0.0,1.6,0.2,7.3,9.3,99.99,R,6.61,R,0.0,0.0,7.3,379.44,19.8,40.8,0.0,15
000000000005181,99.99,13.4,0,0.0,0.0,0.5,1.5,12.2,14.9,99.99,R,6.71,R,0.0,0.0,12.2,326.31,21.6,21.9,0.0,6
000000000005183,99.99,6.7,0,0.0,0.0,0.0,0.0,6.7,7.8,99.99,N,0.0,N,0.0,0.0,6.7,328.38,20.1,42.1,0.0,0
000000000005184,99.99,6.7,0,0.0,0.0,0.0,0.0,6.8,7.6,99.99,N,0.0,N,0.0,0.0,6.8,85.88,10.1,11.3,0.0,15
000000000005185,99.99,6.1,0,0.0,0.0,0.0,0.0,7.4,8.3,99.99,N,0.0,N,0.0,0.0,7.4,113.71,12.5,13.7,0.0,45
000000000005186,99.99,13.4,0,0.0,0.0,0.2,0.2,13.4,14.5,99.99,H,5.12,H,99.9,99.9,13.4,675.7,23.2,46.6,0.0,13
000000000005187,99.99,12.2,0,0.0,0.0,0.2,0.2,12.2,13.3,99.99,H,4.42,H,99.9,0.0,12.2,300.58,21.9,22.6,0.0,11
000000000005188,99.99,12.2,0,0.0,0.0,0.2,0.2,12.2,13.3,99.99,H,4.94,H,99.9,0.0,12.2,300.58,21.9,22.6,0.0,11
000000000005189,99.99,5.2,0,0.0,0.0,0.0,0.0,6.7,7.2,99.99,N,0.0,N,0.0,0.0,6.7,63.36,8.2,8.8,0.0,0
000000000005190,99.99,9.4,0,0.0,0.0,0.0,0.0,10.4,11.4,99.99,H,7.38,H,99.9,0.0,10.4,1330.38,24.4,116.7,0.0,20
000000000005191,99.99,9.4,0,0.0,0.0,0.0,0.0,10.4,11.4,99.99,H,7.04,H,99.9,0.0,10.4,1330.38,24.4,116.7,0.0,20
000000000005192,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,13.3,99.99,H,4.94,H,0.9,0.0,11.6,142.31,9.8,10.7,0.0,11
000000000005193,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,13.3,99.99,H,4.45,H,0.9,0.0,11.6,142.31,9.4,10.7,0.0,11
000000000005194,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,13.3,99.99,H,4.52,H,1.4,0.0,11.6,134.33,9.1,10.1,0.0,8
000000000005195,99.99,11.6,0,0.0,0.0,0.0,0.0,11.6,13.3,99.99,H,4.51,H,99.9,0.0,11.6,134.33,9.8,10.1,0.0,8
000000000005196,99.99,11.0,0,0.0,0.0,0.0,0.0,9.8,11.4,99.99,N,0.0,N,0.0,0.0,9.8,1598.28,39.6,140.2,0.0,0
